Date,Closing Price
2005-05-05,10340.3798828125
2005-05-06,10345.400390625
2005-05-09,10384.33984375
2005-05-10,10281.1103515625
2005-05-11,10300.25
2005-05-12,10189.48046875
2005-05-13,10140.1201171875
2005-05-16,10252.2900390625
2005-05-17,10331.8798828125
2005-05-18,10464.4501953125
2005-05-19,10493.1904296875
2005-05-20,10471.91015625
2005-05-23,10523.5595703125
2005-05-24,10503.6796875
2005-05-25,10457.7998046875
2005-05-26,10537.599609375
2005-05-27,10542.5498046875
2005-05-31,10467.48046875
2005-06-01,10549.8701171875
2005-06-02,10553.490234375
2005-06-03,10460.9697265625
2005-06-06,10467.0302734375
2005-06-07,10483.0703125
2005-06-08,10476.8603515625
2005-06-09,10503.01953125
2005-06-10,10512.6298828125
2005-06-13,10522.5595703125
2005-06-14,10547.5703125
2005-06-15,10566.3701171875
2005-06-16,10578.650390625
2005-06-17,10623.0703125
2005-06-20,10609.1103515625
2005-06-21,10599.669921875
2005-06-22,10587.9296875
2005-06-23,10421.4404296875
2005-06-24,10297.83984375
2005-06-27,10290.7802734375
2005-06-28,10405.6298828125
2005-06-29,10374.48046875
2005-06-30,10274.9697265625
2005-07-01,10303.4404296875
2005-07-05,10371.7998046875
2005-07-06,10270.6796875
2005-07-07,10302.2900390625
2005-07-08,10449.1396484375
2005-07-11,10519.7197265625
2005-07-12,10513.8896484375
2005-07-13,10557.3896484375
2005-07-14,10628.8896484375
2005-07-15,10640.830078125
2005-07-18,10574.990234375
2005-07-19,10646.5595703125
2005-07-20,10689.150390625
2005-07-21,10627.76953125
2005-07-22,10651.1796875
2005-07-25,10596.48046875
2005-07-26,10579.76953125
2005-07-27,10637.08984375
2005-07-28,10705.5498046875
2005-07-29,10640.91015625
2005-08-01,10623.150390625
2005-08-02,10683.740234375
2005-08-03,10697.58984375
2005-08-04,10610.099609375
2005-08-05,10558.0302734375
2005-08-08,10536.9296875
2005-08-09,10615.669921875
2005-08-10,10594.41015625
2005-08-11,10685.8896484375
2005-08-12,10600.3095703125
2005-08-15,10634.3798828125
2005-08-16,10513.4501953125
2005-08-17,10550.7099609375
2005-08-18,10554.9296875
2005-08-19,10559.23046875
2005-08-22,10569.8896484375
2005-08-23,10519.580078125
2005-08-24,10434.8701171875
2005-08-25,10450.6298828125
2005-08-26,10397.2900390625
2005-08-29,10463.0498046875
2005-08-30,10412.8203125
2005-08-31,10481.599609375
2005-09-01,10459.6298828125
2005-09-02,10447.3701171875
2005-09-06,10589.240234375
2005-09-07,10633.5
2005-09-08,10595.9296875
2005-09-09,10678.5595703125
2005-09-12,10682.9404296875
2005-09-13,10597.4404296875
2005-09-14,10544.900390625
2005-09-15,10558.75
2005-09-16,10641.9404296875
2005-09-19,10557.6298828125
2005-09-20,10481.51953125
2005-09-21,10378.0302734375
2005-09-22,10422.0498046875
2005-09-23,10419.58984375
2005-09-26,10443.6298828125
2005-09-27,10456.2099609375
2005-09-28,10473.08984375
2005-09-29,10552.7802734375
2005-09-30,10568.7001953125
2005-10-03,10535.48046875
2005-10-04,10441.1103515625
2005-10-05,10317.3603515625
2005-10-06,10287.099609375
2005-10-07,10292.3095703125
2005-10-10,10238.759765625
2005-10-11,10253.169921875
2005-10-12,10216.91015625
2005-10-13,10216.58984375
2005-10-14,10287.33984375
2005-10-17,10348.099609375
2005-10-18,10285.259765625
2005-10-19,10414.1298828125
2005-10-20,10281.099609375
2005-10-21,10215.2197265625
2005-10-24,10385.0
2005-10-25,10377.8701171875
2005-10-26,10344.98046875
2005-10-27,10229.9501953125
2005-10-28,10402.76953125
2005-10-31,10440.0703125
2005-11-01,10406.76953125
2005-11-02,10472.73046875
2005-11-03,10522.58984375
2005-11-04,10530.759765625
2005-11-07,10586.23046875
2005-11-08,10539.7197265625
2005-11-09,10546.2099609375
2005-11-10,10640.099609375
2005-11-11,10686.0400390625
2005-11-14,10697.169921875
2005-11-15,10686.4404296875
2005-11-16,10674.759765625
2005-11-17,10720.2197265625
2005-11-18,10766.330078125
2005-11-21,10820.2802734375
2005-11-22,10871.4296875
2005-11-23,10916.08984375
2005-11-25,10931.6201171875
2005-11-28,10890.7197265625
2005-11-29,10888.16015625
2005-11-30,10805.8701171875
2005-12-01,10912.5703125
2005-12-02,10877.509765625
2005-12-05,10835.009765625
2005-12-06,10856.8603515625
2005-12-07,10810.91015625
2005-12-08,10755.1201171875
2005-12-09,10778.580078125
2005-12-12,10767.76953125
2005-12-13,10823.7197265625
2005-12-14,10883.509765625
2005-12-15,10881.669921875
2005-12-16,10875.58984375
2005-12-19,10836.5302734375
2005-12-20,10805.5498046875
2005-12-21,10833.73046875
2005-12-22,10889.4404296875
2005-12-23,10883.26953125
2005-12-27,10777.76953125
2005-12-28,10796.259765625
2005-12-29,10784.8203125
2005-12-30,10717.5
2006-01-03,10847.41015625
2006-01-04,10880.150390625
2006-01-05,10882.150390625
2006-01-06,10959.3095703125
2006-01-09,11011.900390625
2006-01-10,11011.580078125
2006-01-11,11043.4404296875
2006-01-12,10962.3603515625
2006-01-13,10959.8701171875
2006-01-17,10896.3203125
2006-01-18,10854.8603515625
2006-01-19,10880.7099609375
2006-01-20,10667.3896484375
2006-01-23,10688.76953125
2006-01-24,10712.2197265625
2006-01-25,10709.740234375
2006-01-26,10809.4697265625
2006-01-27,10907.2099609375
2006-01-30,10899.919921875
2006-01-31,10864.8603515625
2006-02-01,10953.9501953125
2006-02-02,10851.98046875
2006-02-03,10793.6201171875
2006-02-06,10798.26953125
2006-02-07,10749.759765625
2006-02-08,10858.6201171875
2006-02-09,10883.349609375
2006-02-10,10919.0498046875
2006-02-13,10892.3203125
2006-02-14,11028.3896484375
2006-02-15,11058.9697265625
2006-02-16,11120.6796875
2006-02-17,11115.3203125
2006-02-21,11069.0595703125
2006-02-22,11137.169921875
2006-02-23,11069.2197265625
2006-02-24,11061.849609375
2006-02-27,11097.5498046875
2006-02-28,10993.41015625
2006-03-01,11053.5302734375
2006-03-02,11025.509765625
2006-03-03,11021.58984375
2006-03-06,10958.58984375
2006-03-07,10980.6904296875
2006-03-08,11005.740234375
2006-03-09,10972.2802734375
2006-03-10,11076.33984375
2006-03-13,11076.01953125
2006-03-14,11151.33984375
2006-03-15,11209.76953125
2006-03-16,11253.240234375
2006-03-17,11279.650390625
2006-03-20,11274.5302734375
2006-03-21,11235.4697265625
2006-03-22,11317.4296875
2006-03-23,11270.2900390625
2006-03-24,11279.9697265625
2006-03-27,11250.1103515625
2006-03-28,11154.5400390625
2006-03-29,11215.7001953125
2006-03-30,11150.7001953125
2006-03-31,11109.3203125
2006-04-03,11144.9404296875
2006-04-04,11203.849609375
2006-04-05,11239.5498046875
2006-04-06,11216.5
2006-04-07,11120.0400390625
2006-04-10,11141.330078125
2006-04-11,11089.6298828125
2006-04-12,11129.9697265625
2006-04-13,11137.650390625
2006-04-17,11073.7802734375
2006-04-18,11268.76953125
2006-04-19,11278.76953125
2006-04-20,11342.8896484375
2006-04-21,11347.4501953125
2006-04-24,11336.3203125
2006-04-25,11283.25
2006-04-26,11354.490234375
2006-04-27,11382.509765625
2006-04-28,11367.1396484375
2006-05-01,11343.2900390625
2006-05-02,11416.4501953125
2006-05-03,11400.2802734375
2006-05-04,11438.8603515625
2006-05-05,11577.740234375
2006-05-08,11584.5400390625
2006-05-09,11639.76953125
2006-05-10,11642.650390625
2006-05-11,11500.73046875
2006-05-12,11380.990234375
2006-05-15,11428.76953125
2006-05-16,11419.8896484375
2006-05-17,11205.6103515625
2006-05-18,11128.2900390625
2006-05-19,11144.0595703125
2006-05-22,11125.330078125
2006-05-23,11098.349609375
2006-05-24,11117.3203125
2006-05-25,11211.0498046875
2006-05-26,11278.6103515625
2006-05-30,11094.4296875
2006-05-31,11168.3095703125
2006-06-01,11260.2802734375
2006-06-02,11247.8701171875
2006-06-05,11048.7197265625
2006-06-06,11002.1396484375
2006-06-07,10930.900390625
2006-06-08,10938.8203125
2006-06-09,10891.919921875
2006-06-12,10792.580078125
2006-06-13,10706.1396484375
2006-06-14,10816.919921875
2006-06-15,11015.1904296875
2006-06-16,11014.5498046875
2006-06-19,10942.1103515625
2006-06-20,10974.83984375
2006-06-21,11079.4599609375
2006-06-22,11019.1103515625
2006-06-23,10989.08984375
2006-06-26,11045.2802734375
2006-06-27,10924.740234375
2006-06-28,10973.5595703125
2006-06-29,11190.7998046875
2006-06-30,11150.2197265625
2006-07-03,11228.01953125
2006-07-05,11151.8203125
2006-07-06,11225.2998046875
2006-07-07,11090.669921875
2006-07-10,11103.5498046875
2006-07-11,11134.76953125
2006-07-12,11013.1796875
2006-07-13,10846.2900390625
2006-07-14,10739.349609375
2006-07-17,10747.3603515625
2006-07-18,10799.23046875
2006-07-19,11011.419921875
2006-07-20,10928.099609375
2006-07-21,10868.3798828125
2006-07-24,11051.0498046875
2006-07-25,11103.7099609375
2006-07-26,11102.509765625
2006-07-27,11100.4296875
2006-07-28,11219.7001953125
2006-07-31,11185.6796875
2006-08-01,11125.73046875
2006-08-02,11199.9296875
2006-08-03,11242.58984375
2006-08-04,11240.349609375
2006-08-07,11219.3798828125
2006-08-08,11173.58984375
2006-08-09,11076.1796875
2006-08-10,11124.3701171875
2006-08-11,11088.0302734375
2006-08-14,11097.8701171875
2006-08-15,11230.259765625
2006-08-16,11327.1201171875
2006-08-17,11334.9599609375
2006-08-18,11381.4697265625
2006-08-21,11345.0498046875
2006-08-22,11339.83984375
2006-08-23,11297.900390625
2006-08-24,11304.4599609375
2006-08-25,11284.0498046875
2006-08-28,11352.009765625
2006-08-29,11369.9404296875
2006-08-30,11382.91015625
2006-08-31,11381.150390625
2006-09-01,11464.150390625
2006-09-05,11469.2802734375
2006-09-06,11406.2001953125
2006-09-07,11331.4404296875
2006-09-08,11392.1103515625
2006-09-11,11396.83984375
2006-09-12,11498.08984375
2006-09-13,11543.3203125
2006-09-14,11527.3896484375
2006-09-15,11560.76953125
2006-09-18,11555.0
2006-09-19,11540.91015625
2006-09-20,11613.1904296875
2006-09-21,11533.23046875
2006-09-22,11508.099609375
2006-09-25,11575.8095703125
2006-09-26,11669.3896484375
2006-09-27,11689.240234375
2006-09-28,11718.4501953125
2006-09-29,11679.0703125
2006-10-02,11670.349609375
2006-10-03,11727.33984375
2006-10-04,11850.6103515625
2006-10-05,11866.6904296875
2006-10-06,11850.2099609375
2006-10-09,11857.8095703125
2006-10-10,11867.169921875
2006-10-11,11852.1298828125
2006-10-12,11947.7001953125
2006-10-13,11960.509765625
2006-10-16,11980.599609375
2006-10-17,11950.01953125
2006-10-18,11992.6796875
2006-10-19,12011.73046875
2006-10-20,12002.3701171875
2006-10-23,12116.91015625
2006-10-24,12127.8798828125
2006-10-25,12134.6796875
2006-10-26,12163.66015625
2006-10-27,12090.259765625
2006-10-30,12086.5
2006-10-31,12080.73046875
2006-11-01,12031.01953125
2006-11-02,12018.5400390625
2006-11-03,11986.0400390625
2006-11-06,12105.5498046875
2006-11-07,12156.76953125
2006-11-08,12176.5400390625
2006-11-09,12103.2998046875
2006-11-10,12108.4296875
2006-11-13,12131.8798828125
2006-11-14,12218.009765625
2006-11-15,12251.7099609375
2006-11-16,12305.8203125
2006-11-17,12342.5595703125
2006-11-20,12316.5400390625
2006-11-21,12321.58984375
2006-11-22,12326.9501953125
2006-11-24,12280.169921875
2006-11-27,12121.7099609375
2006-11-28,12136.4501953125
2006-11-29,12226.73046875
2006-11-30,12221.9296875
2006-12-01,12194.1298828125
2006-12-04,12283.849609375
2006-12-05,12331.599609375
2006-12-06,12309.25
2006-12-07,12278.41015625
2006-12-08,12307.490234375
2006-12-11,12328.48046875
2006-12-12,12315.580078125
2006-12-13,12317.5
2006-12-14,12416.759765625
2006-12-15,12445.51953125
2006-12-18,12441.26953125
2006-12-19,12471.3203125
2006-12-20,12463.8701171875
2006-12-21,12421.25
2006-12-22,12343.2197265625
2006-12-26,12407.6298828125
2006-12-27,12510.5703125
2006-12-28,12501.51953125
2006-12-29,12463.150390625
2007-01-03,12474.51953125
2007-01-04,12480.6904296875
2007-01-05,12398.009765625
2007-01-08,12423.490234375
2007-01-09,12416.599609375
2007-01-10,12442.16015625
2007-01-11,12514.98046875
2007-01-12,12556.080078125
2007-01-16,12582.58984375
2007-01-17,12577.150390625
2007-01-18,12567.9296875
2007-01-19,12565.5302734375
2007-01-22,12477.16015625
2007-01-23,12533.7998046875
2007-01-24,12621.76953125
2007-01-25,12502.5595703125
2007-01-26,12487.01953125
2007-01-29,12490.7802734375
2007-01-30,12523.3095703125
2007-01-31,12621.6904296875
2007-02-01,12673.6796875
2007-02-02,12653.490234375
2007-02-05,12661.740234375
2007-02-06,12666.3095703125
2007-02-07,12666.8701171875
2007-02-08,12637.6298828125
2007-02-09,12580.830078125
2007-02-12,12552.5498046875
2007-02-13,12654.849609375
2007-02-14,12741.8603515625
2007-02-15,12765.009765625
2007-02-16,12767.5703125
2007-02-20,12786.6396484375
2007-02-21,12738.41015625
2007-02-22,12686.01953125
2007-02-23,12647.48046875
2007-02-26,12632.259765625
2007-02-27,12216.240234375
2007-02-28,12268.6298828125
2007-03-01,12234.33984375
2007-03-02,12114.099609375
2007-03-05,12050.41015625
2007-03-06,12207.58984375
2007-03-07,12192.4501953125
2007-03-08,12260.7001953125
2007-03-09,12276.3203125
2007-03-12,12318.6201171875
2007-03-13,12075.9599609375
2007-03-14,12133.400390625
2007-03-15,12159.6796875
2007-03-16,12110.41015625
2007-03-19,12226.169921875
2007-03-20,12288.099609375
2007-03-21,12447.51953125
2007-03-22,12461.1396484375
2007-03-23,12481.009765625
2007-03-26,12469.0703125
2007-03-27,12397.2900390625
2007-03-28,12300.3603515625
2007-03-29,12348.75
2007-03-30,12354.349609375
2007-04-02,12382.2998046875
2007-04-03,12510.2998046875
2007-04-04,12530.0498046875
2007-04-05,12560.2001953125
2007-04-09,12569.1396484375
2007-04-10,12573.849609375
2007-04-11,12484.6201171875
2007-04-12,12552.9599609375
2007-04-13,12612.1298828125
2007-04-16,12720.4599609375
2007-04-17,12773.0400390625
2007-04-18,12803.83984375
2007-04-19,12808.6298828125
2007-04-20,12961.98046875
2007-04-23,12919.400390625
2007-04-24,12953.9404296875
2007-04-25,13089.8896484375
2007-04-26,13105.5
2007-04-27,13120.9404296875
2007-04-30,13062.91015625
2007-05-01,13136.1396484375
2007-05-02,13211.8798828125
2007-05-03,13241.3798828125
2007-05-04,13264.6201171875
2007-05-07,13312.9697265625
2007-05-08,13309.0703125
2007-05-09,13362.8701171875
2007-05-10,13215.1298828125
2007-05-11,13326.2197265625
2007-05-14,13346.7802734375
2007-05-15,13383.83984375
2007-05-16,13487.5302734375
2007-05-17,13476.7197265625
2007-05-18,13556.5302734375
2007-05-21,13542.8798828125
2007-05-22,13539.9501953125
2007-05-23,13525.650390625
2007-05-24,13441.1298828125
2007-05-25,13507.2802734375
2007-05-29,13521.33984375
2007-05-30,13633.080078125
2007-05-31,13627.6396484375
2007-06-01,13668.1103515625
2007-06-04,13676.3203125
2007-06-05,13595.4599609375
2007-06-06,13465.669921875
2007-06-07,13266.73046875
2007-06-08,13424.3896484375
2007-06-11,13424.9599609375
2007-06-12,13295.009765625
2007-06-13,13482.349609375
2007-06-14,13553.73046875
2007-06-15,13639.48046875
2007-06-18,13612.98046875
2007-06-19,13635.419921875
2007-06-20,13489.419921875
2007-06-21,13545.83984375
2007-06-22,13360.259765625
2007-06-25,13352.0498046875
2007-06-26,13337.66015625
2007-06-27,13427.73046875
2007-06-28,13422.2802734375
2007-06-29,13408.6201171875
2007-07-02,13535.4296875
2007-07-03,13577.2998046875
2007-07-05,13565.83984375
2007-07-06,13611.6796875
2007-07-09,13649.9697265625
2007-07-10,13501.7001953125
2007-07-11,13577.8701171875
2007-07-12,13861.73046875
2007-07-13,13907.25
2007-07-16,13950.98046875
2007-07-17,13971.5498046875
2007-07-18,13918.2197265625
2007-07-19,14000.41015625
2007-07-20,13851.080078125
2007-07-23,13943.419921875
2007-07-24,13716.9501953125
2007-07-25,13785.0703125
2007-07-26,13473.5703125
2007-07-27,13265.4697265625
2007-07-30,13358.3095703125
2007-07-31,13211.990234375
2007-08-01,13362.3701171875
2007-08-02,13463.330078125
2007-08-03,13181.91015625
2007-08-06,13468.7802734375
2007-08-07,13504.2998046875
2007-08-08,13657.8603515625
2007-08-09,13270.6796875
2007-08-10,13239.5400390625
2007-08-13,13236.5302734375
2007-08-14,13028.919921875
2007-08-15,12861.4697265625
2007-08-16,12845.7802734375
2007-08-17,13079.080078125
2007-08-20,13121.349609375
2007-08-21,13090.8603515625
2007-08-22,13236.1298828125
2007-08-23,13235.8798828125
2007-08-24,13378.8701171875
2007-08-27,13322.1298828125
2007-08-28,13041.849609375
2007-08-29,13289.2900390625
2007-08-30,13238.73046875
2007-08-31,13357.740234375
2007-09-04,13448.8603515625
2007-09-05,13305.4697265625
2007-09-06,13363.349609375
2007-09-07,13113.3798828125
2007-09-10,13127.849609375
2007-09-11,13308.3896484375
2007-09-12,13291.650390625
2007-09-13,13424.8798828125
2007-09-14,13442.51953125
2007-09-17,13403.419921875
2007-09-18,13739.3896484375
2007-09-19,13815.5595703125
2007-09-20,13766.7001953125
2007-09-21,13820.1904296875
2007-09-24,13759.0595703125
2007-09-25,13778.650390625
2007-09-26,13878.150390625
2007-09-27,13912.9404296875
2007-09-28,13895.6298828125
2007-10-01,14087.5498046875
2007-10-02,14047.3095703125
2007-10-03,13968.0498046875
2007-10-04,13974.3095703125
2007-10-05,14066.009765625
2007-10-08,14043.73046875
2007-10-09,14164.5302734375
2007-10-10,14078.6904296875
2007-10-11,14015.1201171875
2007-10-12,14093.080078125
2007-10-15,13984.7998046875
2007-10-16,13912.9404296875
2007-10-17,13892.5400390625
2007-10-18,13888.9599609375
2007-10-19,13522.01953125
2007-10-22,13566.9697265625
2007-10-23,13676.23046875
2007-10-24,13675.25
2007-10-25,13671.919921875
2007-10-26,13806.7001953125
2007-10-29,13870.259765625
2007-10-30,13792.4697265625
2007-10-31,13930.009765625
2007-11-01,13567.8701171875
2007-11-02,13595.099609375
2007-11-05,13543.400390625
2007-11-06,13660.9404296875
2007-11-07,13300.01953125
2007-11-08,13266.2900390625
2007-11-09,13042.740234375
2007-11-12,12987.5498046875
2007-11-13,13307.08984375
2007-11-14,13231.009765625
2007-11-15,13110.0498046875
2007-11-16,13176.7900390625
2007-11-19,12958.4404296875
2007-11-20,13010.1396484375
2007-11-21,12799.0400390625
2007-11-23,12980.8798828125
2007-11-26,12743.4404296875
2007-11-27,12958.4404296875
2007-11-28,13289.4501953125
2007-11-29,13311.73046875
2007-11-30,13371.7197265625
2007-12-03,13314.5703125
2007-12-04,13248.73046875
2007-12-05,13444.9599609375
2007-12-06,13619.8896484375
2007-12-07,13625.580078125
2007-12-10,13727.0302734375
2007-12-11,13432.76953125
2007-12-12,13473.900390625
2007-12-13,13517.9599609375
2007-12-14,13339.849609375
2007-12-17,13167.2001953125
2007-12-18,13232.4697265625
2007-12-19,13207.26953125
2007-12-20,13245.6396484375
2007-12-21,13450.650390625
2007-12-24,13550.0400390625
2007-12-26,13551.6904296875
2007-12-27,13359.6103515625
2007-12-28,13365.8701171875
2007-12-31,13264.8203125
2008-01-02,13043.9599609375
2008-01-03,13056.7197265625
2008-01-04,12800.1796875
2008-01-07,12827.490234375
2008-01-08,12589.0703125
2008-01-09,12735.3095703125
2008-01-10,12853.08984375
2008-01-11,12606.2998046875
2008-01-14,12778.150390625
2008-01-15,12501.1103515625
2008-01-16,12466.16015625
2008-01-17,12159.2099609375
2008-01-18,12099.2998046875
2008-01-22,11971.1904296875
2008-01-23,12270.169921875
2008-01-24,12378.6103515625
2008-01-25,12207.169921875
2008-01-28,12383.8896484375
2008-01-29,12480.2998046875
2008-01-30,12442.830078125
2008-01-31,12650.3603515625
2008-02-01,12743.1904296875
2008-02-04,12635.16015625
2008-02-05,12265.1298828125
2008-02-06,12200.099609375
2008-02-07,12247.0
2008-02-08,12182.1298828125
2008-02-11,12240.009765625
2008-02-12,12373.41015625
2008-02-13,12552.240234375
2008-02-14,12376.98046875
2008-02-15,12348.2099609375
2008-02-19,12337.2197265625
2008-02-20,12427.259765625
2008-02-21,12284.2998046875
2008-02-22,12381.01953125
2008-02-25,12570.2197265625
2008-02-26,12684.919921875
2008-02-27,12694.2802734375
2008-02-28,12582.1796875
2008-02-29,12266.3896484375
2008-03-03,12258.900390625
2008-03-04,12213.7998046875
2008-03-05,12254.990234375
2008-03-06,12040.3896484375
2008-03-07,11893.6904296875
2008-03-10,11740.150390625
2008-03-11,12156.8095703125
2008-03-12,12110.240234375
2008-03-13,12145.740234375
2008-03-14,11951.08984375
2008-03-17,11972.25
2008-03-18,12392.66015625
2008-03-19,12099.66015625
2008-03-20,12361.3203125
2008-03-24,12548.6396484375
2008-03-25,12532.599609375
2008-03-26,12422.8603515625
2008-03-27,12302.4599609375
2008-03-28,12216.400390625
2008-03-31,12262.8896484375
2008-04-01,12654.3603515625
2008-04-02,12608.919921875
2008-04-03,12626.0302734375
2008-04-04,12609.419921875
2008-04-07,12612.4296875
2008-04-08,12576.4404296875
2008-04-09,12527.259765625
2008-04-10,12581.98046875
2008-04-11,12325.419921875
2008-04-14,12302.0595703125
2008-04-15,12362.4697265625
2008-04-16,12619.26953125
2008-04-17,12620.490234375
2008-04-18,12849.3603515625
2008-04-21,12825.01953125
2008-04-22,12720.23046875
2008-04-23,12763.2197265625
2008-04-24,12848.9501953125
2008-04-25,12891.8603515625
2008-04-28,12871.75
2008-04-29,12831.9404296875
2008-04-30,12820.1298828125
2008-05-01,13010.0
2008-05-02,13058.2001953125
2008-05-05,12969.5400390625
2008-05-06,13020.830078125
2008-05-07,12814.349609375
2008-05-08,12866.7802734375
2008-05-09,12745.8798828125
2008-05-12,12876.3095703125
2008-05-13,12832.1796875
2008-05-14,12898.3798828125
2008-05-15,12992.66015625
2008-05-16,12986.7998046875
2008-05-19,13028.16015625
2008-05-20,12828.6796875
2008-05-21,12601.1904296875
2008-05-22,12625.6201171875
2008-05-23,12479.6298828125
2008-05-27,12548.349609375
2008-05-28,12594.0302734375
2008-05-29,12646.2197265625
2008-05-30,12638.3203125
2008-06-02,12503.8203125
2008-06-03,12402.849609375
2008-06-04,12390.48046875
2008-06-05,12604.4501953125
2008-06-06,12209.8095703125
2008-06-09,12280.3203125
2008-06-10,12289.759765625
2008-06-11,12083.76953125
2008-06-12,12141.580078125
2008-06-13,12307.349609375
2008-06-16,12269.080078125
2008-06-17,12160.2998046875
2008-06-18,12029.0595703125
2008-06-19,12063.08984375
2008-06-20,11842.6904296875
2008-06-23,11842.3603515625
2008-06-24,11807.4296875
2008-06-25,11811.830078125
2008-06-26,11453.419921875
2008-06-27,11346.509765625
2008-06-30,11350.009765625
2008-07-01,11382.259765625
2008-07-02,11215.509765625
2008-07-03,11288.5400390625
2008-07-07,11231.9599609375
2008-07-08,11384.2099609375
2008-07-09,11147.4404296875
2008-07-10,11229.01953125
2008-07-11,11100.5400390625
2008-07-14,11055.1904296875
2008-07-15,10962.5400390625
2008-07-16,11239.2802734375
2008-07-17,11446.66015625
2008-07-18,11496.5703125
2008-07-21,11467.33984375
2008-07-22,11602.5
2008-07-23,11632.3798828125
2008-07-24,11349.2802734375
2008-07-25,11370.6904296875
2008-07-28,11131.080078125
2008-07-29,11397.5595703125
2008-07-30,11583.6904296875
2008-07-31,11378.01953125
2008-08-01,11326.3203125
2008-08-04,11284.150390625
2008-08-05,11615.76953125
2008-08-06,11656.0703125
2008-08-07,11431.4296875
2008-08-08,11734.3203125
2008-08-11,11782.349609375
2008-08-12,11642.4697265625
2008-08-13,11532.9599609375
2008-08-14,11615.9296875
2008-08-15,11659.900390625
2008-08-18,11479.3896484375
2008-08-19,11348.5498046875
2008-08-20,11417.4296875
2008-08-21,11430.2099609375
2008-08-22,11628.0595703125
2008-08-25,11386.25
2008-08-26,11412.8701171875
2008-08-27,11502.509765625
2008-08-28,11715.1796875
2008-08-29,11543.9599609375
2008-09-02,11516.919921875
2008-09-03,11532.8798828125
2008-09-04,11188.23046875
